-75.845417,44.439046,142279.336631,628492.440501,644396
-75.830948,44.464315,143370.007682,631325.415633,647400
-70.931630,41.580268,557366.234234,329777.376853,647619
-70.925160,41.550727,558151.704127,326538.678509,646654
-70.947621,41.536444,556406.090416,324816.011353,644277
-70.959706,41.531195,555446.154241,324159.595445,643117
-70.973622,41.530829,554293.177145,324034.034611,642058
-70.972239,41.535102,554372.441619,324516.627479,642370
-70.970937,41.537665,554459.199004,324809.061810,642593
-71.015452,41.512274,550972.083764,321720.582666,638024
-71.040151,41.507148,548961.962950,321002.189533,635926
-71.069814,41.517157,546414.405408,321934.465956,634201
-71.049469,41.523749,548050.611085,322788.511184,636044
-71.043853,41.536851,548408.962360,324276.527380,637109
-71.049306,41.551947,547831.435556,325919.105817,637450
-71.062367,41.564358,546644.404310,327217.890493,637096
-71.062123,41.543850,546833.623157,324943.249742,636094
-71.073720,41.538723,545912.520988,324304.533942,634976
-71.110748,41.543850,542794.641636,324651.879496,632475
-71.101552,41.528306,543685.769203,322981.632316,632385
-71.097157,41.523383,544091.217845,322461.461808,632469
-71.121897,41.513007,542120.238335,321162.056878,630111
-71.185902,41.468736,537158.511445,315868.446889,623147
-71.199127,41.492133,535870.142557,318387.364888,623320
-71.202016,41.502631,535545.367853,319535.591317,623628
-71.196401,41.513414,535925.145872,320765.541141,624585
-71.195668,41.520819,535926.267549,321591.854935,625011
-71.206939,41.558173,534688.685102,325671.635010,626062
-71.210520,41.602240,534036.254894,330542.009422,628055
-71.209706,41.626166,533910.925903,333202.538034,629353
-71.206939,41.646226,533978.667595,335445.470702,630600
-71.193959,41.676866,534807.543251,338922.779762,633157
-71.190256,41.685614,535043.727198,339915.637673,633888
-71.135569,41.755520,539006.141558,347998.194193,641584
-71.110748,41.797065,540720.633043,352756.952975,645613
-71.126047,41.792426,539492.547024,352151.129774,644254
-71.138092,41.779934,538597.838575,350693.116748,642708
-71.169545,41.733303,536373.249627,345331.136510,637926
-71.176259,41.726630,535871.267965,344550.810964,637082
-71.185902,41.721991,535109.951303,343979.093395,636132
-71.207997,41.729153,533221.563780,344644.136755,634905
-71.221059,41.731391,532121.477290,344815.985904,634075
-71.226877,41.725735,531685.001433,344154.104023,633349
-71.228993,41.720933,531548.354617,343608.753515,632938
-71.236846,41.709581,530988.948569,342302.675822,631760
-71.238393,41.707343,530878.800155,342045.221821,631528
-71.240549,41.698065,530774.605289,341002.810364,630876
-71.240224,41.684638,530909.436313,339514.193401,630186
-71.241038,41.681220,530869.418834,339130.035165,629946
-71.244862,41.680325,530559.506021,339008.330503,629619
-71.260406,41.651109,529504.693230,335674.658625,626939
-71.285715,41.659613,527337.670460,336471.512103,625538
-71.301829,41.659613,526001.330821,336378.132522,624362
-71.308827,41.670803,525332.006837,337579.795609,624447
-71.306752,41.684719,525393.484175,339136.575535,625341
-71.301503,41.702623,525686.205677,341154.372667,626684
-71.294057,41.720160,526163.636009,343144.256020,628169
-71.280914,41.741400,527083.016846,345578.245178,630270
-71.283030,41.748847,526848.298758,346392.562581,630521
-71.289703,41.754096,526253.737612,346936.568714,630324
-71.298818,41.756090,525483.016785,347105.143036,629773
-71.301991,41.751695,525255.167431,346598.960970,629304
-71.304433,41.730048,525225.227912,344181.836000,627951
-71.308827,41.721991,524925.206814,343262.086957,627196
-71.318186,41.724799,524127.476303,343519.731471,626670
-71.337066,41.733791,522491.973385,344409.248093,625792
-71.355621,41.746283,520856.201300,345689.449594,625134
-71.364003,41.759833,520055.067206,347145.628754,625274
-71.365590,41.777655,519783.129562,349115.051524,626144
-71.370351,41.792060,519275.468417,350686.897063,626601
-71.378814,41.804999,518473.054244,352075.016518,626715
-71.391347,41.818793,517327.493310,353534.898103,626590
-71.395009,41.805732,517127.049861,352064.010215,625595
-71.396311,41.783271,517195.588341,349563.081819,624248
-71.395090,41.759508,517483.139047,346931.975193,623017
-71.391347,41.742499,517926.684069,345065.116675,622349
-71.384755,41.735663,518526.440299,344343.829798,622449
-71.375600,41.730536,519325.247252,343826.959107,622829
-71.367502,41.723822,520049.005669,343127.948397,623047
-71.364003,41.712063,520431.631718,341842.541936,622660
-71.366851,41.703559,520262.564003,340882.157705,621992
-71.380279,41.683661,519305.966560,338596.481080,619941
-71.384429,41.674221,519035.974534,337524.795891,619129
-71.391469,41.683010,518383.328348,338460.315091,619093
-71.398427,41.689765,517753.511458,339170.494197,618955
-71.406890,41.693834,517020.016270,339574.021744,618563
-71.418609,41.694648,516042.187470,339597.749017,617759
-71.430247,41.691107,515105.061274,339138.715962,616724
-71.441640,41.684068,514215.291569,338292.694556,615515
-71.446767,41.677232,513843.340936,337504.785024,614772
-71.423329,41.668158,515857.598630,336630.228548,615978
-71.413808,41.652899,516766.438902,334990.371844,615846
-71.410268,41.632961,517215.903447,332797.091004,615033
-71.412465,41.612738,517191.531475,330539.554442,613794
-71.423695,41.594306,516403.066426,328429.417268,611995
-71.437367,41.584784,515342.009273,327294.794442,610491
-71.442779,41.574652,514971.337041,326139.334220,609559
-71.429514,41.554389,516230.682450,323965.014317,609465
-71.424631,41.538886,516757.033261,322271.720474,609013
-71.423411,41.486396,517267.087933,316451.570149,606388
-71.426096,41.468736,517181.114161,314475.869755,605286
-71.454792,41.406132,515278.612087,307363.095463,599987
-71.469618,41.391331,514158.339401,305636.104074,598141
-71.483957,41.379950,513051.792824,304291.663809,596503
-71.488271,41.370592,512764.500815,303228.380791,595714
-71.497711,41.366278,512011.199652,302696.367905,594795
-71.507802,41.368109,511156.454961,302842.877300,594134
-71.530385,41.376451,509211.349922,303642.229317,592870
-71.555828,41.374846,507104.104513,303321.825801,590897
-71.598884,41.367522,503572.565087,302269.550519,587326
-71.753814,41.331041,490932.114273,297371.914885,573972
-71.828972,41.316984,484768.025182,295407.980586,567685
-71.871475,41.302575,481327.461577,293582.232431,563797
-71.877914,41.311512,480725.995921,294540.546907,563783
-71.856534,41.322501,482429.705238,295874.000487,565933
-71.862375,41.332587,481869.776475,296962.922611,566026
-71.872141,41.339260,481007.453444,297652.205522,565654
-71.885365,41.344631,479866.335816,298178.742128,564962
-71.898061,41.346503,478794.594043,298319.659119,564127
-71.963246,41.345364,473368.689389,297851.835126,559280
-71.972890,41.343695,472576.570068,297616.412903,558484
-72.036244,41.317857,467475.731359,294419.620505,552464
-72.083404,41.352037,463304.925544,297973.941869,550854
-72.095123,41.346096,462369.195367,297254.540076,549678
-72.101145,41.322455,462030.831071,294598.500947,547961
-72.110707,41.311103,461311.791280,293289.199703,546651
-72.135406,41.312079,459244.770501,293272.620226,544899
-72.168040,41.322455,456451.605289,294260.613704,543081
-72.194325,41.323798,454250.071851,294278.090514,541242
-72.200063,41.297431,453950.845927,291321.102718,539388
-72.226918,41.310696,451620.309148,292660.577953,538155
-72.287953,41.282945,446714.109516,289276.975441,532198
-72.319895,41.293687,443976.774498,290313.605612,530469
-72.327016,41.298733,443349.043418,290839.253192,530232
-72.341054,41.303371,442146.927478,291286.094372,529473
-72.347157,41.307318,441611.543344,291694.808081,529251
-72.350413,41.314643,441291.511622,292492.491872,529424
-72.347808,41.321601,441462.720820,293277.952786,530001
-72.343984,41.329291,441730.844832,294150.698664,530708
-72.343414,41.338365,441718.251468,295161.291864,531258
-72.348378,41.348334,441238.278128,296244.436794,531462
-72.358225,41.357978,440353.483886,297267.789667,531300
-72.372711,41.364732,439101.272399,297947.941967,530644
-72.391835,41.366278,437496.830740,298027.461851,529362
-72.380198,41.350084,438573.524499,296284.780541,529274
-72.363637,41.336900,440041.412768,294900.510415,529720
-72.354360,41.321234,440918.672951,293205.484286,529508
-72.364573,41.297431,440223.715500,290512.129338,527441
-72.354888,41.291449,441071.348005,289894.714217,527810
-72.350901,41.289984,441413.814450,289751.369321,528017
-72.369781,41.276597,439926.325407,288172.974289,525908
-72.390777,41.277777,438165.964696,288202.647283,524452
-72.433461,41.289984,434523.534613,289353.641907,522050
-72.452626,41.287909,432937.470917,289031.706785,520552
-72.475087,41.281073,431106.925325,288165.668328,518549
-72.495269,41.270331,429491.312182,286876.944945,516489
-72.507924,41.256415,428524.055311,285271.486578,514794
-72.513336,41.261054,428042.424975,285761.242543,514665
-72.516916,41.262926,427731.451044,285952.298191,514512
-72.519521,41.264960,427500.989854,286166.037040,514440
-72.522206,41.270168,427243.446122,286731.942087,514541
-72.529652,41.270168,426621.761257,286696.972983,514005
-72.540639,41.263658,425746.007793,285922.302750,512846
-72.581899,41.278754,422205.412047,287406.742376,510745
-72.604807,41.283759,420261.457320,287856.538542,509393
-72.661773,41.274075,415566.320277,286518.873660,504766
-72.671051,41.267483,414832.686245,285744.244558,503722
-72.678782,41.260484,414230.538351,284931.531865,502765
-72.686676,41.256415,413596.518321,284443.576896,501966
-72.699330,41.256578,412538.665373,284404.154539,501073
-72.709096,41.260565,411698.511104,284802.856270,500608
-72.717885,41.265855,410931.984454,285350.710173,500290
-72.727651,41.270168,410090.023162,285785.748586,499847
-72.741322,41.272162,408936.214076,285945.644196,498993
-72.779449,41.270168,405764.812223,285553.281790,496171
-72.789784,41.267320,404919.065007,285190.767532,495271
-72.806020,41.257758,403621.096093,284056.272569,493556
-72.813344,41.259589,402998.337525,284227.191245,493146
-72.826512,41.256508,401917.141540,283826.616815,492031
-72.842892,41.258471,400537.255713,283972.410365,490989
-72.856067,41.245419,399514.973930,282464.374038,489283
-72.892427,41.244975,396480.183294,282255.827620,486688
-72.895726,41.255582,396141.665760,283419.927518,487088
-72.895253,41.265855,396120.212216,284563.264404,487737
-72.903147,41.277167,395393.964755,285785.609423,487862
-72.905832,41.300523,395031.418022,288368.750375,489087
-72.909983,41.305121,394657.773827,288861.545214,489076
-72.918935,41.298651,393948.822507,288103.923961,488057
-72.927358,41.288804,393303.788430,286973.446951,486869
-72.930043,41.283759,393109.307839,286401.267669,486375
-72.967275,41.256415,390160.523084,283202.931749,482109
-72.992909,41.228990,388178.612602,280046.198672,478653
-73.002024,41.221747,387458.950899,279202.614648,477576
-73.013828,41.206724,386559.317928,277483.226937,475841
-73.038438,41.205227,384510.726033,277212.548422,474020
-73.053538,41.211737,383211.128492,277872.103039,473354
-73.063710,41.204779,382400.620722,277056.192432,472219
-73.085520,41.197008,380621.605562,276101.158168,470218
-73.094472,41.191311,379905.519296,275430.779202,469244
-73.103749,41.180365,379191.825138,274175.910526,467930
-73.107411,41.174709,378917.590633,273532.228828,467331
-73.110592,41.161943,378723.805559,272100.499633,466337
-73.108485,41.148709,378974.926471,270638.908245,465690
-73.134237,41.147207,376828.727866,270365.035936,463786
-73.155087,41.158859,375018.929407,271573.381438,463024
-73.164338,41.165109,374210.054766,272229.729693,462755
-73.170110,41.169571,373702.351316,272701.751969,462623
-73.184068,41.174109,372509.566307,273148.636828,461924
-73.184278,41.161773,372560.672927,271777.154751,461155
-73.208915,41.156723,370527.562858,271115.315928,459123
-73.215810,41.163031,369915.859049,271788.177574,459028
-73.219106,41.166002,369623.736250,272104.812632,458980
-73.221099,41.167141,369450.660996,272223.298572,458911
-73.225168,41.163275,369131.603656,271777.256794,458390
-73.224232,41.149812,369284.173621,270285.113513,457630
-73.227856,41.142795,369019.667850,269490.737275,456947
-73.233801,41.136681,368555.823795,268787.315217,456158
-73.244462,41.127966,367711.370115,267775.773211,454880
-73.262127,41.120185,366275.342927,266839.874656,453168
-73.271521,41.117622,365502.942083,266517.269846,452354
-73.278339,41.130017,364864.728441,267867.187464,452636
-73.286452,41.134492,364161.295455,268331.873592,452344
-73.293648,41.123095,363620.885684,267036.628257,451142
-73.301933,41.116990,362960.407663,266325.216433,450188
-73.315993,41.115339,361792.269364,266085.684133,449105
-73.332381,41.113712,360429.057009,265839.846303,447862
-73.350027,41.106798,358988.742989,265001.669929,446205
-73.364068,41.106025,357817.188207,264860.477936,445179
-73.371938,41.101955,357179.926729,264377.309081,444379
-73.379750,41.100165,356535.243784,264147.697152,443724
-73.423736,41.077704,352969.990729,261480.203010,439272
-73.437611,41.073065,351831.973296,260910.964497,438019
-73.474599,41.054755,348828.441458,258733.737737,434309
-73.485219,41.053860,347943.104704,258593.564112,433515
-73.504199,41.042568,346410.811777,257266.275553,431493
-73.523211,41.021491,344925.459187,254851.842632,428862
-73.537124,41.031278,343708.852964,255886.794740,428502
-73.546702,41.028876,342918.197853,255583.670773,427687
-73.564849,41.018948,341447.214931,254412.073897,425807
-73.589994,41.014791,339359.886186,253856.058051,423802
-73.596875,41.023670,338738.061959,254817.083787,423881
-73.603923,41.022816,338151.405388,254695.868295,423340
-73.611147,41.011336,337603.378749,253393.336730,422119
-73.619367,41.008738,336927.075224,253074.112053,421386
-73.634582,41.007055,335659.519268,252830.810657,420227
-73.641700,41.001774,335088.873710,252217.666145,419402
-73.650258,40.996568,334396.995490,251607.643275,418483
-73.648020,40.992092,334606.992371,251118.476330,418357
-73.653147,40.982123,334226.462304,249991.770241,417377
-73.674387,40.958808,332559.675862,247322.870348,414445
-73.676991,40.954779,332361.006980,246865.684662,414013
-73.698720,40.954779,330537.257538,246786.477940,412503
-73.710764,40.953030,329534.899212,246548.317929,411557
-73.720367,40.947008,328758.279418,245844.311488,410514
-73.764394,40.910102,325240.632764,241584.571281,405148
-73.777415,40.894110,324223.904657,239760.932284,403245
-73.782826,40.876044,323856.006247,237733.882087,401746
-73.788157,40.871772,323428.552097,237240.102953,401110
-73.799916,40.872260,322437.949395,237252.611117,400319
-73.811676,40.871039,321455.499725,237075.321309,399423
-73.816965,40.862006,321053.925977,236052.742020,398493
-73.819910,40.839130,320915.137117,233500.038055,396874
-73.805059,40.826147,322225.809516,232109.741349,397120
-73.797685,40.813194,322907.832095,230696.331057,396850
-73.829728,40.810898,320223.457528,230327.887945,394454
-73.866028,40.811838,317165.576213,230305.162498,391962
-73.893833,40.803853,314863.903079,229321.238629,389522
-73.926829,40.804796,312083.636102,229312.246481,387273
-73.932281,40.817776,311565.063193,230736.136375,387701
-73.932281,40.825588,311529.026511,231604.400879,388189
-73.925771,40.836005,312028.431274,232784.404719,389295
-73.915354,40.856838,312807.794603,235135.556484,391328
-73.908844,40.868557,313300.654650,236460.360672,392519
-73.912750,40.881578,312911.915250,237894.013952,393074
-73.921864,40.886786,312121.875784,238441.531169,392778
-73.898020,40.930487,313921.736900,243380.473122,397216
-73.889475,40.972154,314444.490792,248040.736110,400499
-73.875396,41.013332,315432.642325,252665.979475,404151
-73.872182,41.033637,315606.784683,254933.713285,405708
-73.871571,41.115546,315272.539155,264039.031144,411234
-73.875315,41.153266,314781.583808,268218.151466,413556
-73.885894,41.187567,313735.118331,271993.798606,415223
-73.895741,41.203192,312838.208641,273696.378440,415665
-73.907582,41.213365,311800.416721,274786.223862,415604
-73.940500,41.235989,308942.991450,277188.107408,415065
-73.957021,41.257758,307461.618983,279551.485776,415550
-73.953481,41.274726,307679.109754,281449.311803,416989
-73.945139,41.291002,308300.670527,283286.565367,418689
-73.947336,41.311103,308024.134234,285513.156323,419996
-73.965972,41.300116,306518.590704,284229.014662,418019
-73.975942,41.292182,305722.451859,283313.520095,416813
-73.982045,41.283759,305251.256214,282356.836332,415817
-73.984975,41.269599,305071.354786,280773.184718,414611
-73.982167,41.261135,305344.714368,279841.962794,414182
-73.977610,41.252875,305763.422653,278939.254338,413882
-73.970204,41.219062,306537.679746,275206.117778,411951
-73.963069,41.205699,307195.761059,273745.058340,411468
-73.952280,41.189294,308173.790077,271958.357025,411014
-73.932321,41.178269,309894.527241,270800.964708,411543
-73.917877,41.163520,311171.647496,269211.098765,411464
-73.916656,41.145697,311356.762971,267234.517106,410314
-73.920644,41.101955,311226.286477,262359.391746,407056
-73.906361,41.016262,312821.988816,252884.552259,402254
-73.907135,40.990790,312875.757648,250050.971942,400521
-73.907704,40.971869,312916.024262,247946.174551,399241
-73.918080,40.931464,312232.710350,243419.925546,395907
-73.954742,40.858588,309488.642153,235195.245195,388716
-73.991916,40.798460,306636.625973,228386.725498,382343
-74.006253,40.780614,305510.987375,226355.079646,380228
-74.014311,40.765843,304899.377128,224686.436638,378745
-74.018633,40.751683,304599.279439,223098.135466,377563
-74.020927,40.742051,304449.466704,222019.992199,376805
-74.028028,40.727857,303915.171222,220418.743563,375432
-74.031929,40.714181,303647.889256,218885.718967,374317
-74.048085,40.700629,302347.324731,217325.744674,372350
-74.071034,40.687201,300473.092365,215757.343763,369913
-74.089345,40.669257,299009.002456,213702.655726,367526
-74.096006,40.654758,298511.260094,212069.336808,366173
-74.110660,40.650362,297294.894630,211532.777313,364870
-74.131022,40.645177,295600.378658,210890.163485,363117
-74.142085,40.646323,294662.402876,210981.660178,362407
-74.138991,40.657848,294873.257158,212272.584629,363332
-74.105568,40.705193,297483.619988,217643.470995,368599
-74.112435,40.717893,296849.319221,219032.650994,368910
-74.126017,40.703170,295769.462485,217352.039761,367044
-74.133318,40.691238,295206.232779,216002.119912,365792
-74.142191,40.676121,294524.070956,214293.181903,364233
-74.150018,40.664183,293916.040937,212941.047532,362947
-74.160756,40.662462,293018.161524,212715.091501,362087
-74.179067,40.653510,291512.801880,211661.326651,360250
-74.190321,40.649384,290581.467893,211166.751527,359206
-74.209647,40.634231,289016.206990,209420.976918,356914
-74.215286,40.591658,288721.418055,204671.273282,353907
-74.221669,40.572089,288265.644535,202476.038996,352269
-74.233017,40.566537,287331.031765,201823.123436,351129
-74.249044,40.562975,285992.793301,201376.653976,349778
-74.260488,40.551820,285073.227162,200100.908005,348292
-74.259878,40.536731,285187.953856,198425.813000,347426
-74.263930,40.513290,284943.686404,195807.654700,345736
-74.269650,40.504920,284495.355288,194859.523024,344830
-74.282687,40.497319,283425.114620,193973.966253,343447
-74.269550,40.483059,284595.037177,192429.974291,343546
-74.256337,40.460028,285808.521366,189911.635811,343151
-74.221913,40.451890,288754.030509,189115.742203,345172
-74.205922,40.442939,290144.534174,188171.628381,345821
-74.197133,40.440863,290896.803483,187969.023785,346343
-74.145904,40.447699,295200.536359,188893.653914,350463
-74.119944,40.445258,297406.820076,188706.783636,352223
-74.032338,40.421617,304921.880121,186369.055903,357366
-73.992991,40.402411,308337.492986,184367.064031,359254
-73.988009,40.407834,308734.624964,184986.566719,359913
-73.995311,40.421853,308053.495351,186519.858983,360120
-73.998199,40.441107,307722.395517,188650.005176,360946
-74.018219,40.480536,305852.377933,192964.552420,361637
-73.989573,40.468207,308329.581897,191690.937402,363060
-73.979156,40.449286,309296.001445,189623.465939,362796
-73.975701,40.429270,309678.929699,187410.731595,361972
-73.970930,40.394749,310239.200219,183590.412121,360491
-73.972394,40.327650,310419.469654,176128.466229,356905
-73.979888,40.280158,309999.233823,170824.913202,353950
-73.992055,40.226874,309207.642094,164861.960780,350412
-74.010752,40.167556,307886.782157,158206.370588,346155
-74.018224,40.140894,307371.255697,155218.207337,344340
-74.025606,40.111030,306877.195296,151874.404046,342402
-74.030560,40.079341,306597.042369,148336.009035,340596
-74.036719,40.048585,306209.715706,144897.344138,338762
-74.040411,40.028078,305986.568374,142605.910460,337586
-74.046562,39.997337,305599.082760,139168.905834,335796
-74.058819,39.954516,304744.163715,134369.117131,333053
-74.062502,39.933096,304524.690644,131976.295447,331893
-74.067424,39.903305,304236.044299,128649.159538,330318
-74.072340,39.875379,303939.404497,125529.288526,328842
-74.093013,39.776337,302607.603313,114453.769851,323529
-74.100438,39.783233,301943.488279,115195.510280,323172
-74.080740,39.922879,303015.357242,130780.096554,330033
-74.072175,39.972991,303525.475518,136377.709593,332756
-74.066042,39.992555,303961.765712,138572.369887,334058
-74.057465,40.012122,304605.707563,140775.593241,335563
-74.051325,40.035394,305025.525382,143382.372231,337045
-74.050282,40.054999,305027.642801,145564.654324,337981
-74.060699,40.062161,304110.069825,146325.738076,337482
-74.080480,40.051265,302475.422032,145049.114242,335456
-74.078066,40.043811,302713.463602,144228.657860,335317
-74.067122,40.041935,303652.764875,144056.546599,336091
-74.063503,40.030752,304009.853129,142825.806607,335889
