3MD7,heliport,39.402599,-76.504997,310,,118290,55.14,97058,67620
3MD8,small_airport,38.612301,-76.171097,10,,128693,98.87,127154,-19841
3MD9,small_airport,38.118198,-76.391296,17,,132154,124.61,108767,-75063
3MI3,heliport,42.440222,-83.515861,901,,640231,311.06,-482746,420538
3MI8,closed,42.480544,-83.247333,715,,625665,312.61,-460440,423618
3N5,small_airport,41.027302,-74.758499,620,,348549,43.81,241305,251512
3NC0,small_airport,35.690399,-81.712303,1100,,499723,227.49,-368373,-337675
3NC1,small_airport,36.205399,-80.658401,1030,,392860,223.69,-271374,-284068
3NC2,heliport,35.732111,-78.628722,375,,352274,194.76,-89774,-340643
3NC3,small_airport,35.246899,-80.407501,645,,465430,212.77,-251954,-391337
3NC4,small_airport,35.053501,-80.408997,545,,484039,211.47,-252709,-412834
3NC5,small_airport,35.812199,-81.070000,1000,,450135,223.51,-309882,-326487
3NC6,small_airport,35.311798,-80.644203,565,,470843,215.47,-273232,-383454
3NC7,small_airport,36.519299,-81.136703,3050,,399123,231.65,-312992,-247660
3NC8,heliport,35.157902,-83.067047,4200,,629751,231.67,-494018,-390555
3NC9,small_airport,35.878176,-79.086778,475,,349311,202.01,-130892,-323860
3NJ0,heliport,40.707802,-74.683899,308,,329564,49.00,248739,216197
3NJ1,small_airport,39.982101,-74.692703,65,,284926,61.60,250642,135505
3NJ2,heliport,40.341801,-74.716301,270,,303230,54.65,247335,175424
3NJ3,heliport,40.370399,-74.585999,76,,314214,55.28,258267,178964
3NJ4,heliport,40.333401,-74.632896,90,,308647,55.52,254433,174720
3NJ5,small_airport,40.533401,-74.916298,560,,302119,49.50,229743,196198
3NJ6,small_airport,40.015099,-74.842903,65,,275274,59.73,237736,138770
3NJ7,closed,40.850101,-74.016296,7,,383936,52.44,304352,234044
3NJ8,heliport,40.622601,-74.632698,189,,327096,50.77,253372,206867
3NJ9,small_airport,39.941113,-74.770836,51,,276934,61.83,244132,130736
3NK0,small_airport,43.203098,-77.902496,547,,490130,357.46,-21734,489648
3NK1,heliport,41.708723,-74.736359,1250,,406282,36.33,240677,327321
3NK2,heliport,42.689499,-74.921501,1243,,489115,26.98,221915,435875
3NK3,heliport,41.533948,-73.833359,322,,443480,45.53,316476,310673
3NK4,small_airport,42.028193,-79.197650,1480,,382565,340.27,-129171,360099
3NK6,small_airport,42.637001,-77.883904,900,,427184,357.26,-20408,426696
3NK7,heliport,42.424801,-74.450996,1100,,484355,32.67,261472,407716
3NK8,small_airport,42.140598,-73.611900,800,,503646,41.21,331820,378886
3NK9,heliport,42.100595,-76.826406,909,,373334,10.29,66717,367324
3NR3,small_airport,35.270277,-82.644167,2110,,592914,230.11,-454942,-380230
3NR4,small_airport,36.281394,-76.336688,15,,302513,157.37,116378,-279231
3NR5,heliport,36.036394,-79.092245,682,,333147,203.18,-131116,-306260
3NY0,small_airport,42.827301,-74.403999,1110,,523795,30.22,263666,452594
3NY1,closed,41.116438,-73.715563,527,,421738,51.13,328332,264691
3NY2,heliport,40.786201,-73.912102,15,,387155,54.05,313409,227296
3NY3,small_airport,42.859798,-74.824303,1650,,509536,26.74,229250,455051
3NY4,closed,42.923811,-74.626758,500,,523606,27.91,245115,462690
3NY5,small_airport,42.023701,-75.957100,1558,,385559,21.07,138641,359770
3NY6,small_airport,42.841202,-74.178703,1125,,535146,31.80,281987,454824
3NY7,small_airport,42.984398,-74.519083,813,,533832,28.37,253645,469725
3NY8,closed,43.042011,-76.140479,452,,488098,14.42,121535,472725
3NY9,closed,42.664398,-78.670775,1385,,438483,348.85,-84787,430208
3OA3,heliport,41.259904,-82.204750,800,,475531,306.55,-382021,283178
3OA8,closed,39.237455,-83.260708,720,,488398,277.48,-484242,63572
3OA9,heliport,40.229401,-83.367798,1001,,516741,289.71,-486469,174267
3OH0,small_airport,39.930317,-84.013429,895,,562452,284.91,-543517,144715
3OH1,small_airport,39.697300,-84.542702,982,,603009,281.69,-590507,122149
3OH2,closed,40.810299,-81.629303,1120,,407873,304.49,-336191,230946
3OH3,closed,39.983898,-83.613298,990,,530255,286.25,-509079,148353
3OH4,small_airport,41.603901,-80.589798,1115,,400198,322.11,-245795,315822
3OH5,closed,40.967400,-81.205801,1130,,388448,309.47,-299867,246925
3OH6,small_airport,40.783298,-84.367798,815,,615898,293.09,-566565,241525
3OH7,small_airport,39.030102,-84.046600,895,,555230,274.65,-553402,45018
3OH8,small_airport,40.360802,-81.423302,842,,368127,299.32,-320978,180251
3OH9,small_airport,39.562026,-83.857784,1010,,542933,280.93,-533088,102925
3OI4,closed,41.249901,-82.665199,700,,507509,304.04,-420539,284099
3OI5,closed,41.544818,-83.644034,635,,594648,302.76,-500046,321809
3OI6,small_airport,40.961201,-82.370697,1028,,470081,302.23,-397649,250703
3OI7,heliport,39.285900,-84.430199,580,,589224,277.39,-584330,75787
3OI8,heliport,41.556100,-83.682099,638,,598028,302.72,-503123,323271
3OI9,heliport,41.476398,-81.466003,1050,,441108,313.63,-319262,304382
3PA0,small_airport,40.383400,-76.466400,450,,202539,29.25,98960,176717
3PA1,closed,40.371667,-75.337468,540,,263226,47.68,194615,177236
3PA2,closed,40.881585,-75.642471,825,,287226,35.68,167513,233320
3PA3,closed,41.322035,-76.044667,1300,,311371,25.25,132816,281623
3PA4,small_airport,41.777901,-76.137199,840,,354645,20.50,124224,332177
3PA5,heliport,40.310299,-79.654999,1000,,241254,314.75,-171325,169856
3PA6,small_airport,40.992446,-76.902474,540,,251672,14.14,61463,244051
3PA7,heliport,40.339663,-78.389907,1336,,183044,339.53,-64023,171483
3PA8,small_airport,39.820400,-75.925797,575,,185711,51.80,145942,114846
3PA9,small_airport,40.296799,-75.248001,330,,263760,50.12,202415,169108
3PN0,small_airport,39.960400,-77.259102,680,,133018,13.92,32007,129110
3PN1,small_airport,41.622002,-75.596298,1511,,358347,28.23,169497,315726
3PN2,small_airport,39.758999,-77.347504,530,,109474,12.96,24543,106687
3PN3,small_airport,41.283699,-76.035202,1260,,307909,25.73,133684,277375
3PN4,heliport,41.012685,-80.351720,945,,337979,317.57,-228017,249476
3PN5,heliport,40.565102,-75.557999,420,,264759,41.50,175435,198293
3PN6,small_airport,41.742484,-80.074840,1240,,387157,328.46,-202543,329950
3PN7,small_airport,41.747898,-75.497398,1950,,374575,28.26,177380,329914
3PN8,closed,40.158699,-75.463402,186,,239891,50.28,184521,153297
3PN9,small_airport,40.444399,-79.558053,1210,,246113,318.59,-162785,184588
3PS0,heliport,39.970765,-75.603383,460,,217763,52.65,173098,132128
3PS1,heliport,40.125900,-75.078796,190,,264330,55.29,217303,150499
3PS2,closed,40.258400,-76.879700,385,,174624,21.52,64067,162446
3PS3,heliport,40.389301,-76.310799,590,,209997,32.27,112131,177554
3PS4,small_airport,40.723598,-77.987396,1604,,216022,352.09,-29735,213965
3PS5,heliport,40.805401,-76.570000,720,,240829,21.85,89624,223532
3PS6,closed,41.260101,-76.983299,581,,279125,11.25,54459,273761
3PS7,heliport,41.858101,-75.448898,2110,,387222,27.88,181099,342262
3PS8,small_airport,40.395802,-76.745796,701,,193105,22.94,75279,177827
3PS9,small_airport,40.378399,-80.349503,1100,,291402,307.89,-229976,178959
3SC2,closed,33.603959,-80.305595,140,,625411,203.33,-247697,-574269
3SC3,heliport,34.349400,-80.103302,228,,541690,204.76,-226857,-491899
3SC4,small_airport,34.771301,-81.988220,645,,592276,222.21,-397914,-438697
3SC5,heliport,34.721342,-82.247842,875,,611833,223.60,-421895,-443107
3SC7,small_airport,33.540569,-79.534174,33,,609116,196.82,-176297,-583045
3T7,small_airport,41.685101,-82.804901,580,,543436,307.80,-429384,333095
3TE,small_airport,42.025101,-83.939201,815,,642777,305.89,-520762,376789
3TN0,small_airport,36.535000,-82.423889,1580,,490941,240.64,-427862,-240742
3TN4,small_airport,35.881036,-83.726641,940,,628586,240.82,-548796,-306501
3TN5,heliport,36.553643,-82.552815,1270,,499625,241.54,-439262,-238063
3TN7,heliport,35.724300,-83.639297,1400,,631712,239.10,-542040,-324426
3VA0,small_airport,38.775902,-77.910599,530,,24069,263.72,-23924,-2631
3VA1,small_airport,38.770587,-77.797278,584,,14471,257.04,-14102,-3245
3VA2,small_airport,38.624298,-77.786102,435,,23536,214.00,-13160,-19513
3VA3,small_airport,38.551488,-77.715411,315,,28497,194.27,-7026,-27617
3VA4,small_airport,37.857067,-76.736097,10,,130894,142.94,78887,-104451
3VA5,small_airport,39.028889,-77.625000,340,,25478,1.87,830,25464
3VA6,heliport,38.519600,-77.573601,340,,31613,170.33,5308,-31165
3VA7,small_airport,39.061816,-78.092365,610,,49153,306.48,-39522,29224
3VA8,small_airport,36.856300,-76.682198,80,,231736,158.55,84754,-215681
3VA9,heliport,36.585701,-79.409203,520,,291529,212.93,-158482,-244689
3VG2,small_airport,37.388302,-75.892502,36,,218802,135.29,153924,-155505
3VG3,small_airport,37.936100,-76.348602,10,,147630,130.18,112784,-95259
3VG4,closed,36.558333,-76.116389,11,,282790,151.34,135637,-248139
3VG5,heliport,37.063099,-76.416397,31,,220701,150.67,108109,-192409
3VG6,closed,37.819283,-75.995452,5,,179839,126.81,143983,-107753
3VG7,small_airport,38.484600,-77.612801,390,,35109,176.90,1899,-35058
3VG8,closed,36.589788,-76.270491,13,,273486,153.55,121820,-244856
3VG9,small_airport,36.711385,-79.136266,550,,267121,210.08,-133885,-231145
3W2,small_airport,41.636700,-82.828300,595,,542021,307.22,-431641,327830
3W3,small_airport,38.918201,-76.358002,10,,111317,82.81,110442,13927
3W6,small_airport,34.542921,-78.778131,115,,484202,192.50,-104832,-472717
3W9,small_airport,41.694401,-82.796600,582,,543455,307.93,-428635,334089
3WV2,heliport,38.377800,-82.516701,885,,426860,265.22,-425374,-35589
3WV6,heliport,37.834155,-81.196654,2400,,328764,252.05,-312765,-101311
3WV7,heliport,39.329202,-80.238642,1247,,232388,285.49,-223950,62051
3X5,small_airport,41.717999,-82.821098,594,,546620,308.04,-430513,336826
40I,small_airport,39.505299,-84.121902,955,,564730,280.01,-556126,98205
40NC,heliport,36.180302,-81.523903,2474,,450025,230.88,-349133,-283952
40NJ,heliport,40.486198,-74.735703,200,,311050,52.02,245172,191422
40NY,closed,40.765724,-73.265072,81,,432579,58.28,367960,227443
40OH,small_airport,41.450479,-81.234512,1220,,424836,315.06,-300097,300711
40OI,small_airport,41.061699,-81.983597,1155,,447973,305.52,-364626,260247
40PA,heliport,41.459000,-75.581001,913,,343354,29.91,171192,297633
40PN,small_airport,41.391438,-76.611179,1900,,301023,16.48,85404,288654
40TN,small_airport,36.347471,-83.267349,1090,,566224,242.97,-504381,-257310
40VA,heliport,36.699846,-79.866259,1010,,304979,220.73,-198995,-231113
40WV,heliport,40.393778,-80.527402,1203,,304676,306.48,-244986,181132
41NC,small_airport,35.521801,-80.522003,794,,445286,215.95,-261438,-360458
41NJ,heliport,40.791801,-74.072403,10,,376347,52.83,299894,227378
41NK,small_airport,41.947778,-73.518055,1141,,493973,43.59,340563,357807
41OH,closed,40.783699,-81.098999,1050,,369100,307.79,-291697,226160
41OI,heliport,40.752602,-82.528198,1335,,471107,298.98,-412131,228231
41PA,small_airport,40.257900,-77.081398,420,,168923,16.14,46950,162267
41PN,heliport,40.990101,-80.338699,800,,335418,317.41,-227001,246933
41VA,heliport,37.534302,-77.443604,150,,141714,173.17,16844,-140709
42B,small_airport,41.446072,-72.456980,9,,529362,54.61,431548,306579
42JY,heliport,39.413436,-75.008369,85,,236640,72.42,225590,71469
42MA,heliport,42.254299,-71.797699,469,,624975,50.25,480488,399656
42MD,small_airport,39.468300,-79.425301,2470,,171396,296.26,-153708,75833
42NC,small_airport,35.957802,-78.170601,290,,319552,188.69,-48262,-315887
42NJ,heliport,39.589204,-75.181541,95,,228883,66.68,210190,90595
42NR,heliport,35.425961,-78.809454,185,,389347,195.88,-106512,-374495
42NY,small_airport,42.668999,-76.056198,1560,,450288,16.67,129149,431370
42OH,small_airport,41.155899,-81.003998,955,,388601,313.45,-282134,267229
42OI,heliport,40.099499,-82.465401,900,,439165,290.72,-410751,155402
42PA,heliport,40.022598,-75.585999,575,,222385,51.67,174448,137924
42PN,heliport,40.450901,-80.000603,811,,273412,312.92,-200214,186194
42SC,small_airport,34.162866,-79.666066,74,,546622,200.02,-187110,-513600
42VA,small_airport,36.678979,-76.032677,15,,274688,148.66,142888,-234599
42VG,heliport,36.776350,-76.099513,15,,262335,148.58,136750,-223873
43G,small_airport,42.176701,-83.545799,696,,624950,308.78,-487176,391436
43NC,small_airport,36.020802,-80.516403,810,,400297,220.37,-259256,-304998
43NJ,heliport,40.452900,-74.312897,161,,338661,56.09,281055,188943
43NY,closed,42.784697,-74.802498,1993,,503084,27.37,231302,446759
43OA,small_airport,39.581422,-84.092783,940,,563188,280.90,-553032,106475
43OI,small_airport,41.198700,-83.700798,710,,581316,299.21,-507390,283696
43PA,small_airport,40.160099,-75.546303,290,,234507,49.18,177473,153287
43PN,closed,40.233398,-75.644096,195,,233574,46.34,168983,161251
43VA,heliport,37.277599,-80.128403,1250,,276295,233.00,-220657,-166282
44G,small_airport,41.855598,-83.870796,691,,628161,304.70,-516452,357581
44KY,small_airport,37.352215,-83.342135,820,,524773,253.93,-504254,-145307
44MD,heliport,39.328778,-76.614528,330,,105900,55.95,87739,59301
44NC,small_airport,35.543301,-80.651901,650,,450046,217.36,-273122,-357695
44NJ,closed,40.366797,-74.032898,0,,354396,59.42,305119,180275
44NY,small_airport,42.934299,-74.652397,460,,523583,27.65,242985,463786
44OH,heliport,41.166199,-81.493401,1025,,421024,309.89,-323045,270005
44OI,heliport,41.794800,-81.145103,623,,446612,319.32,-291122,338690
44PA,small_airport,40.850101,-77.616402,1200,,227979,0.39,1532,227974
44PN,heliport,41.560619,-75.265575,1361,,367036,32.49,197179,309574
44VA,small_airport,37.731201,-79.811203,1620,,224112,238.66,-191414,-116564
45NC,small_airport,36.528381,-77.455308,120,,253072,176.37,16026,-252564
45NJ,closed,40.690399,-74.307899,75,,353633,52.48,280496,215356
45NR,heliport,34.316552,-77.768284,29,,498667,181.41,-12289,-498515
45NY,heliport,43.110569,-75.593658,359,,509002,19.01,165833,481230
45OH,small_airport,38.975994,-84.219511,854,,570144,274.03,-568734,40075
45OI,small_airport,40.561199,-81.545700,920,,387733,301.56,-330370,202958
45PA,heliport,41.641201,-80.145897,1125,,381114,326.79,-208762,318852
45TN,small_airport,36.506699,-82.711700,1150,,514464,241.88,-453721,-242509
45VA,closed,37.695099,-76.995003,30,,134947,155.35,56280,-122651
46KY,heliport,39.077801,-84.464699,814,,591397,275.13,-589025,52922
46N,small_airport,41.984600,-73.835999,323,,478325,41.05,314094,360749
46NC,small_airport,34.892799,-80.373299,400,,498064,210.12,-249964,-430797
46NJ,closed,40.152903,-74.455202,150,,311584,60.13,270199,155168
46NY,small_airport,43.018799,-76.761002,465,,474823,8.61,71087,469472
46OH,small_airport,41.103699,-80.826500,997,,373646,314.28,-267485,260890
46OI,small_airport,41.683399,-83.766602,700,,611071,303.57,-509164,337875
46PA,heliport,40.489498,-79.894501,761,,269681,314.87,-191129,190257
46PN,heliport,40.900000,-75.866667,361,,278033,32.31,148622,234976
46SC,closed,35.139529,-81.695055,840,,543732,222.80,-369410,-398975
46VA,small_airport,37.817467,-78.048547,315,,115055,198.42,-36362,-109158
47NC,small_airport,35.138100,-78.822800,98,,420620,194.89,-108117,-406487
47NJ,heliport,40.887299,-74.163803,220,,376351,50.83,291789,237695
47NY,small_airport,42.044998,-77.349998,1540,,361643,3.73,23515,360878
47OH,closed,41.201099,-82.573027,885,,498109,303.96,-413143,278255
47OI,heliport,41.027766,-81.750595,1115,,429570,306.51,-345277,255567
47PA,small_airport,40.716702,-77.983101,1200,,215211,352.15,-29376,213197
47PN,heliport,40.122299,-74.896797,45,,277225,57.11,232785,150548
47VA,heliport,36.796001,-76.237999,20,,254368,150.73,124381,-221884
47VG,heliport,37.993351,-79.831853,2365,,211435,245.59,-192537,-87376
48MD,small_airport,38.149062,-75.662161,14,,186329,112.24,172472,-70512
48NC,small_airport,35.781700,-80.416901,825,,416136,217.11,-251083,-331854
48NJ,heliport,39.561501,-75.479103,6,,204175,64.82,184772,86871
48NY,closed,42.675097,-78.830299,1050,,442509,347.23,-97824,431561
48OH,closed,41.254200,-82.197098,800,,474647,306.53,-381415,282512
48OI,heliport,40.773399,-82.601799,1400,,477694,298.90,-418196,230877
48P,small_airport,41.148575,-75.275180,1240,,329558,36.84,197604,263744
48PA,heliport,40.587299,-76.543297,500,,219587,24.82,92169,199308
48PN,heliport,39.904247,-76.914248,577,,137535,26.54,61451,123043
48PS,small_airport,40.027920,-78.094336,1141,,142147,344.01,-39146,136650
48VA,small_airport,39.291265,-78.351445,1120,,82568,311.66,-61689,54881
49KY,heliport,37.963699,-84.370201,916,,594279,263.11,-589986,-71295
49N,small_airport,40.824799,-72.750900,57,,473921,60.11,410862,236206
49NC,heliport,36.159199,-81.157799,985,,427566,227.73,-316369,-287617
49NJ,heliport,39.635700,-74.749001,70,,265379,68.60,247076,96847
49NK,small_airport,42.793259,-78.292372,1501,,447477,353.11,-53714,444242
49NR,small_airport,35.898333,-76.862500,32,,329774,167.82,69577,-322350
49NY,small_airport,41.055672,-72.360486,22,,514811,59.19,442158,263680
49OH,closed,41.366700,-81.966499,790,,466033,309.12,-361539,294069
49OI,closed,41.670601,-83.567200,615,,596020,304.24,-492724,335355
49PA,small_airport,40.859299,-75.133797,780,,313090,42.21,210349,231902
49PN,heliport,40.972900,-76.604103,600,,257123,19.67,86537,242123
49VA,heliport,37.704899,-76.383797,30,,163563,137.72,110045,-121009
4B0,small_airport,42.560699,-73.833900,196,,526746,36.25,311480,424784
4B1,small_airport,42.758400,-74.132896,710,,529677,32.69,286096,445765
4B9,small_airport,41.915755,-72.777128,195,,537837,48.37,402015,357285
4C3,heliport,41.491889,-72.811167,65,,507495,52.34,401775,310044
4D5,heliport,41.230099,-80.557297,1140,,367341,318.28,-244468,274181
4G1,small_airport,41.446800,-80.391296,1202,,376205,322.34,-229834,297836
4G2,small_airport,42.700901,-78.914803,751,,446961,346.45,-104695,434526
4G3,small_airport,40.981800,-81.042099,1070,,378598,310.92,-286066,247997
4G7,small_airport,39.448200,-80.167000,1029,,230029,289.06,-217422,75106
4KT4,small_airport,38.828736,-84.817321,495,,622165,272.55,-621551,27629
4KY2,heliport,37.162498,-83.761902,935,,566911,253.19,-542677,-163982
4KY3,closed,39.057200,-84.775297,810,,618186,274.89,-615937,52684
4KY5,small_airport,38.028599,-83.889999,550,,551596,263.02,-547503,-67072
4KY7,small_airport,38.823494,-84.686273,890,,610839,272.45,-610279,26165
4KY9,heliport,38.470798,-82.635002,625,,435809,266.75,-435108,-24704
4MA2,heliport,42.162899,-72.550400,200,,569670,47.38,419174,385768
4MA3,heliport,42.191799,-71.769501,393,,622812,50.89,483271,392866
4MA4,heliport,41.621485,-71.014225,30,,643537,58.75,550168,333849
4MA7,heliport,42.191502,-72.450104,280,,578086,47.65,427247,389414
4MA9,heliport,42.090916,-72.583702,60,,562489,47.83,416891,377618
4MD,heliport,39.271518,-76.572422,16,,105673,59.91,91435,52975
4MD0,small_airport,38.374298,-76.483002,27,,110716,114.94,100389,-46692
4MD1,small_airport,38.368198,-75.230698,5,,214385,102.19,209555,-45250
4MD2,small_airport,39.430384,-79.454311,2500,,171931,294.63,-156282,71667
4MD3,small_airport,38.439917,-75.159391,23,,218726,99.77,215555,-37112
4MD4,small_airport,38.340599,-76.737198,105,,93247,122.93,78267,-50687
4MD5,closed,39.494202,-76.656700,330,,114332,47.22,83914,77655
4MD6,small_airport,39.625000,-76.262497,410,,149638,51.75,117518,92633
4MD7,small_airport,39.645255,-77.367826,451,,96769,13.65,22844,94034
4MD8,small_airport,39.358299,-77.339699,490,,67108,22.20,25356,62134
4MD9,small_airport,39.480598,-76.760597,461,,106822,44.61,75013,76052
4MI0,closed,42.838100,-82.968803,765,,634650,316.71,-435178,461953
4MI1,small_airport,41.829522,-83.684900,680,,613468,305.20,-501277,353644
4MI5,heliport,43.007000,-82.601303,675,,626721,319.85,-404142,479007
4MI9,closed,41.912970,-84.048913,821,,644103,304.52,-530717,364976
4N2,small_airport,42.713133,-77.272710,735,,436198,3.89,29591,435194
4N7,small_airport,42.304199,-75.787102,935,,419733,21.24,152029,391233
4NC0,small_airport,35.898499,-80.616203,815,,416532,220.16,-268659,-318310
4NC1,heliport,36.529598,-79.301697,520,,291980,210.68,-148991,-251105
4NC2,closed,35.206437,-76.611511,2,,409763,166.88,93015,-399066
4NC3,small_airport,35.930801,-81.196702,1090,,448119,225.72,-320814,-312872
4NC4,closed,35.544706,-80.854381,840,,460795,219.23,-291441,-356923
4NC5,small_airport,34.730400,-77.050499,30,,455484,173.26,53424,-452340
4NC6,small_airport,35.441363,-82.482223,2100,,569221,230.51,-439284,-361998
4NC7,small_airport,35.696301,-78.537498,390,,354229,193.31,-81574,-344709
4NC8,small_airport,35.422401,-80.620598,600,,459447,216.10,-270708,-371227
4NC9,small_airport,35.448502,-80.342598,675,,443245,213.62,-245427,-369096
4NJ0,small_airport,40.449299,-75.017700,425,,289583,49.88,221449,186597
4NJ1,heliport,40.568920,-74.594530,87,,326110,51.95,256796,201007
4NJ2,seaplane_base,40.829300,-74.120399,0,,375465,51.96,295691,231389
4NJ3,heliport,39.619598,-75.438499,30,,210014,63.59,188095,93413
4NJ4,heliport,40.287601,-74.675400,85,,302877,55.97,250999,169511
4NJ5,heliport,40.492599,-74.521301,10,,326281,53.79,263274,192733
4NJ6,heliport,39.495098,-75.030701,109,,237470,70.19,223412,80492
4NJ7,closed,39.646500,-75.304398,59,,221697,64.14,199502,96688
4NJ8,closed,40.600101,-74.732903,150,,318869,50.20,244998,204092
4NJ9,closed,40.577301,-74.594902,90,,326635,51.81,256733,201938
4NK0,heliport,42.090099,-79.230598,1340,,389966,340.25,-131768,367030
4NK1,small_airport,43.144798,-76.311302,375,,495722,12.52,107465,483933
4NK2,small_airport,43.145233,-73.419650,455,,598719,34.86,342254,491251
4NK3,small_airport,42.669911,-78.968310,940,,444740,345.80,-109124,431144
4NK4,small_airport,42.827202,-76.025803,1280,,467810,16.30,131309,449004
4NK5,small_airport,43.101200,-77.367798,500,,478808,2.60,21683,478317
4NK6,closed,43.161098,-77.177498,450,,486458,4.38,37112,485040
4NK7,heliport,41.831326,-73.659353,945,,476570,43.74,329465,344342
4NK8,closed,43.000900,-74.187103,800,,549577,30.70,280594,472548
4NK9,heliport,40.617199,-74.175797,5,,358252,54.58,291945,207636
4NY1,small_airport,41.327900,-74.324600,420,,397888,44.01,276450,286165
4NY2,seaplane_base,40.783401,-73.866203,0,,390210,54.40,317284,227144
4NY3,heliport,41.376111,-79.613056,1044,,332223,330.19,-165132,288277
4NY4,small_airport,42.559502,-73.772102,55,,529825,36.69,316549,424866
4NY5,heliport,40.987598,-72.173401,70,,525452,60.71,458288,257046
4NY6,heliport,42.934799,-77.183601,740,,461341,4.57,36748,459875
4NY8,small_airport,42.120899,-76.901100,1709,,374453,9.30,60532,369528
4NY9,heliport,40.714500,-73.710403,72,,397242,56.36,330731,220042
4OA1,heliport,39.718141,-82.577888,893,,437615,285.04,-422625,113558
4OA8,small_airport,40.108319,-84.299312,980,,590257,286.35,-566374,166206
4OH0,heliport,39.988899,-84.187401,930,,578251,285.27,-557843,152266
4OH1,small_airport,41.716999,-81.106796,940,,438129,318.85,-288288,329919
4OH2,heliport,39.973815,-82.015364,783,,398417,290.50,-373194,139505
4OH3,small_airport,40.983101,-80.701103,1035,,356855,313.83,-257442,247122
4OH4,closed,39.793402,-83.116622,840,,484409,284.90,-468125,124545
4OH5,closed,41.096699,-81.515404,983,,417855,308.89,-325224,262359
4OH6,balloonport,41.009499,-81.357903,1164,,401471,308.90,-312437,252116
4OH7,heliport,38.846199,-82.238503,590,,398828,272.18,-398539,15185
4OH8,small_airport,41.500000,-84.249901,741,,637136,300.18,-550752,320335
4OH9,heliport,41.288719,-82.882361,750,,525344,303.43,-438420,289437
4OI0,heliport,41.708437,-83.692290,661,,607110,304.09,-502811,340241
4OI1,heliport,39.971699,-81.895103,808,,388596,290.92,-362968,138785
4OI3,heliport,39.122601,-84.409897,508,,586765,275.63,-583937,57541
4OI5,closed,41.663101,-83.515198,605,,591875,304.38,-488466,334241
4OI7,closed,41.453701,-81.970327,690,,472085,310.05,-361385,303751
4OI8,small_airport,41.057188,-80.755059,1170,,365737,314.32,-261682,255511
4OI9,small_airport,39.102200,-82.610703,730,,431561,276.03,-429176,45304
4P2,closed,41.137798,-81.549103,760,,422844,309.16,-327845,267048
4PA0,closed,40.317200,-76.536400,485,,193204,28.81,93121,169282
4PA1,small_airport,40.883900,-76.980003,590,,238374,13.35,55044,231932
4PA2,heliport,40.152302,-76.305801,430,,188734,36.76,112945,151209
4PA3,closed,40.630600,-77.010300,520,,210452,14.50,52694,203748
4PA4,heliport,41.132176,-77.470891,720,,259714,3.03,13716,259351
4PA5,small_airport,41.308399,-77.524696,1820,,279091,1.89,9184,278940
4PA6,small_airport,41.915100,-75.364403,1670,,396184,28.32,187936,348773
4PA7,closed,40.564804,-76.746597,610,,210446,20.89,75024,196619
4PA8,small_airport,40.432899,-75.149597,400,,279766,48.75,210340,184461
4PA9,closed,40.500099,-75.566299,400,,259018,42.47,174902,191050
4PN0,small_airport,41.216400,-80.093697,1348,,340653,322.85,-205739,271506
4PN2,heliport,38.294399,-81.565598,600,,346419,261.89,-342958,-48845
4PN3,heliport,39.866501,-79.950600,980,,231813,301.50,-197657,121115
4PN4,closed,39.845402,-76.285202,630,,164279,44.53,115207,117111
4PN5,closed,40.527199,-75.077497,400,,291182,47.93,216142,195114
4PN6,heliport,40.150101,-77.032997,510,,158768,18.79,51138,150307
4PN7,small_airport,41.418098,-76.534401,2000,,305790,17.46,91773,291694
4PN8,small_airport,41.530899,-75.878304,1100,,338345,25.61,146250,305103
4PN9,closed,40.287800,-75.765900,300,,230312,43.49,158517,167080
4PS2,heliport,40.501400,-78.408096,1172,,200452,340.96,-65409,189480
4PS3,small_airport,41.787953,-79.517782,1400,,368626,334.93,-156200,333896
4PS4,small_airport,41.815224,-75.534243,2114,,379625,27.30,174143,337327
4PS5,small_airport,39.920502,-79.948198,1080,,234701,302.79,-197298,127113
4PS6,closed,40.636910,-77.483661,600,,204675,3.57,12740,204279
4PS7,closed,39.734656,-75.942514,418,,178945,53.96,144693,105286
4PS8,heliport,39.893333,-75.818333,564,,197921,51.53,154956,123132
4PS9,heliport,40.598701,-79.581200,950,,260259,320.83,-164370,201785
4SC4,small_airport,34.765301,-82.691101,940,,635436,226.66,-462148,-436117
4TN0,small_airport,36.151901,-83.732803,1060,,613224,243.21,-547411,-276379
4V8,small_airport,42.927101,-72.865700,1953,,609242,39.62,388548,469261
4VA0,small_airport,37.636501,-78.730003,350,,160907,216.83,-96461,-128788
4VA1,small_airport,36.686798,-79.666100,840,,295134,217.87,-181180,-232976
4VA2,closed,38.636200,-77.286102,190,,35292,120.94,30271,-18143
4VA3,small_airport,37.429901,-77.394402,101,,153778,172.07,21213,-152308
4VA4,closed,38.934944,-78.540337,1150,,79839,281.13,-78338,15406
4VA5,small_airport,37.659599,-78.922203,640,,169483,221.97,-113350,-126001
4VA6,small_airport,37.880699,-75.505997,48,,211914,118.17,186814,-100042
4VA7,closed,37.296743,-82.128569,1020,,427474,248.39,-397430,-157426
4VA8,small_airport,37.613800,-77.295799,125,,135168,167.24,29846,-131832
4VA9,small_airport,38.569218,-77.920010,420,,35658,224.09,-24812,-25610
4VG2,small_airport,37.858104,-77.545511,250,,105009,175.73,7823,-104717
4VG8,small_airport,38.142250,-77.527689,277,,73716,172.71,9351,-73120
